,Channel A Last (V),Channel B Last (V)
1677060666,1.04,0.136
1677060666,1.035,0.126
1677060666,1.037,0.122
1677060666,1.039,0.136
1677060666,1.04,0.132
1677060666,1.038,0.128
1677060666,1.037,0.121
1677060666,1.042,0.141
1677060666,1.041,0.118
1677060666,1.037,0.126
1677060666,1.036,0.129
1677060666,1.038,0.137
1677060666,1.035,0.135
1677060666,1.038,0.128
1677060666,1.038,0.126
1677060666,1.038,0.132
1677060666,1.036,0.134
1677060666,1.037,0.13
1677060667,1.038,0.129
1677060667,1.037,0.132
1677060667,1.035,0.127
1677060667,1.038,0.13
1677060667,1.036,0.13
1677060667,1.039,0.131
1677060667,1.04,0.128
1677060667,1.037,0.117
1677060667,1.039,0.122
1677060667,1.039,0.128
1677060667,1.039,0.127
1677060667,1.038,0.129
1677060667,1.039,0.142
1677060667,1.037,0.138
1677060667,1.038,0.131
1677060667,1.035,0.13
1677060667,1.039,0.134
1677060667,1.039,0.13
1677060667,1.037,0.131
1677060667,1.04,0.122
1677060668,1.036,0.133
1677060668,1.039,0.132
1677060668,1.036,0.133
1677060668,1.036,0.133
1677060668,1.039,0.131
1677060668,1.039,0.132
1677060668,1.037,0.123
1677060668,1.039,0.123
1677060668,1.037,0.124
1677060668,1.039,0.124
1677060668,1.05,0.131
1677060668,1.038,0.126
1677060668,1.037,0.135
1677060668,1.033,0.13
1677060668,1.037,0.127
1677060668,1.039,0.13
1677060668,1.038,0.134
1677060668,1.039,0.133
1677060668,1.039,0.128
1677060668,1.035,0.122
1677060669,1.039,0.132
1677060669,1.037,0.13
1677060669,1.036,0.125
1677060669,1.04,0.129
1677060669,1.036,0.126
1677060669,1.04,0.131
1677060669,1.041,0.129
1677060669,1.041,0.129
1677060669,1.039,0.124
1677060669,1.034,0.131
1677060669,1.037,0.121
1677060669,1.042,0.132
1677060669,1.037,0.133
1677060669,1.039,0.133
1677060669,1.042,0.133
1677060669,1.039,0.134
1677060669,1.042,0.127
1677060669,1.038,0.132
1677060669,1.04,0.125
1677060669,1.036,0.13
1677060670,1.039,0.138
1677060670,1.038,0.135
1677060670,1.038,0.127
1677060670,1.039,0.126
1677060670,1.038,0.125
1677060670,1.038,0.128
1677060670,1.038,0.126
1677060670,1.037,0.125
1677060670,1.037,0.125
1677060670,1.038,0.131
1677060670,1.037,0.132
1677060670,1.04,0.133
1677060670,1.04,0.136
1677060670,1.039,0.139
1677060670,1.039,0.13
1677060670,1.035,0.12
1677060670,1.04,0.125
1677060670,1.035,0.133
1677060670,1.039,0.129
1677060670,1.04,0.128
1677060671,1.04,0.127
1677060671,1.037,0.121
1677060671,1.038,0.131
1677060671,1.039,0.128
1677060671,1.038,0.129
1677060671,1.037,0.124
1677060671,1.043,0.117
1677060671,1.038,0.13
1677060671,1.041,0.127
1677060671,1.04,0.137
1677060671,1.039,0.134
1677060671,1.04,0.128
1677060671,1.038,0.137
1677060671,1.04,0.134
1677060671,1.039,0.123
1677060671,1.036,0.129
1677060671,1.041,0.12
1677060671,1.038,0.122
1677060671,1.042,0.131
1677060671,1.037,0.123
1677060672,1.038,0.125
1677060672,1.039,0.142
1677060672,1.039,0.129
1677060672,1.038,0.123
1677060672,1.041,0.126
1677060672,1.041,0.129
1677060672,1.038,0.122
1677060672,1.037,0.13
1677060672,1.035,0.136
1677060672,1.038,0.124
1677060672,1.037,0.134
1677060672,1.034,0.129
1677060672,1.038,0.13
1677060672,1.035,0.136
1677060672,1.038,0.139
1677060672,1.039,0.13
1677060672,1.039,0.129
1677060672,1.039,0.128
1677060672,1.039,0.126
1677060672,1.036,0.13
1677060673,1.038,0.129
1677060673,1.038,0.127
1677060673,1.041,0.126
1677060673,1.039,0.132
1677060673,1.039,0.128
1677060673,1.036,0.128
1677060673,1.038,0.133
1677060673,1.039,0.139
1677060673,1.038,0.12
1677060673,1.038,0.128
1677060673,1.039,0.132
1677060673,1.037,0.137
1677060673,1.036,0.134
1677060673,1.039,0.128
1677060673,1.036,0.134
1677060673,1.036,0.125
1677060673,1.035,0.123
1677060673,1.041,0.131
1677060673,1.038,0.13
1677060673,1.035,0.125
1677060674,1.038,0.129
1677060674,1.037,0.128
1677060674,1.039,0.121
1677060674,1.039,0.132
1677060674,1.039,0.123
1677060674,1.036,0.131
1677060674,1.037,0.13
1677060674,1.037,0.134
1677060674,1.037,0.121
1677060674,1.036,0.124
1677060674,1.035,0.131
1677060674,1.035,0.127
1677060674,1.038,0.126
1677060674,1.038,0.121
1677060674,1.04,0.122
1677060674,1.038,0.128
1677060674,1.039,0.133
1677060674,1.037,0.132
1677060674,1.037,0.122
1677060674,1.038,0.138
1677060675,1.042,0.133
1677060675,1.04,0.127
1677060675,1.037,0.133
1677060675,1.036,0.127
1677060675,1.037,0.119
1677060675,1.039,0.126
1677060675,1.039,0.125
1677060675,1.04,0.128
1677060675,1.036,0.128
1677060675,1.042,0.125
1677060675,1.037,0.133
1677060675,1.038,0.122
1677060675,1.035,0.129
1677060675,1.039,0.131
1677060675,1.039,0.136
1677060675,1.038,0.124
1677060675,1.039,0.128
1677060675,1.04,0.129
1677060675,1.042,0.129
1677060675,1.041,0.126
1677060676,1.038,0.127
1677060676,1.037,0.126
1677060676,1.037,0.125
1677060676,1.04,0.128
1677060676,1.039,0.124
1677060676,1.038,0.128
1677060676,1.039,0.119
1677060676,1.038,0.126
1677060676,1.042,0.129
1677060676,1.039,0.125
1677060676,1.038,0.125
1677060676,1.038,0.128
1677060676,1.037,0.122
1677060676,1.039,0.128
1677060676,1.037,0.123
1677060676,1.038,0.126
1677060676,1.037,0.132
1677060676,1.038,0.131
1677060676,1.039,0.131
1677060676,1.038,0.126
1677060677,1.037,0.132
1677060677,1.037,0.123
1677060677,1.037,0.123
1677060677,1.038,0.116
1677060677,1.036,0.129
1677060677,1.037,0.115
1677060677,1.036,0.124
1677060677,1.038,0.132
1677060677,1.036,0.133
1677060677,1.035,0.118
1677060677,1.04,0.13
1677060677,1.032,0.127
1677060677,1.037,0.124
1677060677,1.036,0.127
1677060677,1.037,0.129
1677060677,1.037,0.132
1677060677,1.037,0.127
1677060677,1.037,0.118
1677060677,1.041,0.131
1677060677,1.036,0.126
1677060678,1.035,0.131
1677060678,1.037,0.131
1677060678,1.038,0.127
1677060678,1.036,0.125
1677060678,1.037,0.129
1677060678,1.036,0.124
1677060678,1.04,0.128
1677060678,1.039,0.131
1677060678,1.038,0.122
1677060678,1.036,0.121
1677060678,1.037,0.135
1677060678,1.036,0.119
1677060678,1.042,0.135
1677060678,1.036,0.138
1677060678,1.035,0.123
1677060678,1.039,0.126
1677060678,1.038,0.129
1677060678,1.035,0.13
1677060678,1.037,0.129
1677060678,1.035,0.129
1677060679,1.039,0.129
1677060679,1.041,0.123
1677060679,1.037,0.122
1677060679,1.036,0.131
1677060679,1.032,0.124
1677060679,1.036,0.125
1677060679,1.037,0.126
1677060679,1.036,0.13
1677060679,1.039,0.134
1677060679,1.04,0.127
1677060679,1.035,0.115
1677060679,1.037,0.127
1677060679,1.035,0.128
1677060679,1.037,0.127
1677060679,1.039,0.133
1677060679,1.036,0.123
1677060679,1.039,0.132
1677060679,1.035,0.137
1677060679,1.038,0.126
1677060679,1.038,0.126
1677060680,1.037,0.128
1677060680,1.039,0.13
1677060680,1.035,0.123
1677060680,1.039,0.122
1677060680,1.038,0.13
1677060680,1.034,0.123
1677060680,1.036,0.137
1677060680,1.039,0.13
1677060680,1.04,0.126
1677060680,1.036,0.125
1677060680,1.036,0.129
1677060680,1.038,0.126
1677060680,1.037,0.12
1677060680,1.036,0.131
1677060680,1.037,0.131
1677060680,1.039,0.128
1677060680,1.037,0.117
1677060680,1.036,0.133
1677060680,1.037,0.129
1677060680,1.038,0.129
1677060681,1.037,0.119
1677060681,1.038,0.119
1677060681,1.037,0.133
1677060681,1.036,0.128
1677060681,1.038,0.121
1677060681,1.037,0.135
1677060681,1.037,0.169
1677060681,1.035,0.129
1677060681,1.04,0.128
1677060681,1.036,0.139
1677060681,1.036,0.125
1677060681,1.038,0.129
1677060681,1.038,0.138
1677060681,1.037,0.121
1677060681,1.039,0.127
1677060681,1.036,0.131
1677060681,1.036,0.128
1677060681,1.039,0.129
1677060681,1.036,0.125
1677060681,1.038,0.123
1677060682,1.034,0.122
1677060682,1.038,0.129
1677060682,1.037,0.123
1677060682,1.035,0.127
1677060682,1.037,0.128
1677060682,1.037,0.124
1677060682,1.04,0.129
1677060682,1.038,0.126
1677060682,1.037,0.125
1677060682,1.036,0.128
1677060682,1.038,0.115
1677060682,1.037,0.124
1677060682,1.039,0.122
1677060682,1.039,0.119
1677060682,1.036,0.124
1677060682,1.036,0.13
1677060682,1.039,0.129
1677060682,1.036,0.123
1677060682,1.035,0.125
1677060682,1.034,0.123
1677060683,1.034,0.126
1677060683,1.04,0.116
1677060683,1.04,0.133
1677060683,1.037,0.131
1677060683,1.038,0.126
1677060683,1.037,0.128
1677060683,1.037,0.125
1677060683,1.024,0.112
1677060683,1.041,0.122
1677060683,1.037,0.136
1677060683,1.037,0.135
1677060683,1.036,0.129
1677060683,1.039,0.13
1677060683,1.037,0.126
1677060683,1.039,0.13
1677060683,1.037,0.124
1677060683,1.036,0.124
1677060683,1.038,0.122
1677060683,1.036,0.127
1677060683,1.035,0.128
1677060684,1.036,0.121
1677060684,1.035,0.127
1677060684,1.036,0.133
1677060684,1.036,0.119
1677060684,1.036,0.127
1677060684,1.037,0.123
1677060684,1.039,0.13
1677060684,1.038,0.12
1677060684,1.037,0.127
1677060684,1.035,0.128
1677060684,1.036,0.128
1677060684,1.037,0.129
1677060684,1.037,0.121
1677060684,1.038,0.116
1677060684,1.036,0.131
1677060684,1.035,0.131
1677060684,1.038,0.123
1677060684,1.039,0.134
1677060684,1.035,0.124
1677060684,1.036,0.131
1677060685,1.039,0.135
1677060685,1.038,0.129
1677060685,1.036,0.121
1677060685,1.041,0.128
1677060685,1.036,0.12
1677060685,1.041,0.131
1677060685,1.037,0.123
1677060685,1.039,0.117
1677060685,1.038,0.124
1677060685,1.037,0.132
1677060685,1.038,0.12
1677060685,1.038,0.125
1677060685,1.038,0.124
1677060685,1.041,0.131
1677060685,1.038,0.121
1677060685,1.036,0.123
1677060685,1.038,0.123
1677060685,1.035,0.123
1677060685,1.039,0.129
1677060685,1.038,0.131
1677060686,1.039,0.128
1677060686,1.036,0.127
1677060686,1.039,0.118
1677060686,1.035,0.128
1677060686,1.039,0.124
1677060686,1.037,0.123
1677060686,1.039,0.128
1677060686,1.036,0.126
1677060686,1.045,0.124
1677060686,1.038,0.137
1677060686,1.037,0.126
1677060686,1.039,0.125
1677060686,1.037,0.131
1677060686,1.038,0.127
1677060686,1.039,0.132
1677060686,1.038,0.131
1677060686,1.041,0.126
1677060686,1.036,0.127
1677060686,1.038,0.128
1677060686,1.035,0.125
1677060687,1.04,0.124
1677060687,1.038,0.127
1677060687,1.037,0.131
1677060687,1.034,0.126
1677060687,1.039,0.126
1677060687,1.036,0.13
1677060687,1.037,0.13
1677060687,1.038,0.124
1677060687,1.04,0.12
1677060687,1.037,0.126
1677060687,1.038,0.127
1677060687,1.033,0.122
1677060687,1.041,0.131
1677060687,1.039,0.126
1677060687,1.034,0.129
1677060687,1.039,0.126
1677060687,1.038,0.135
1677060687,1.038,0.128
1677060687,1.038,0.126
1677060687,1.035,0.129
1677060688,1.039,0.129
1677060688,1.039,0.126
1677060688,1.038,0.127
1677060688,1.035,0.12
1677060688,1.039,0.118
1677060688,1.037,0.139
1677060688,1.036,0.128
1677060688,1.037,0.128
1677060688,1.041,0.133
1677060688,1.041,0.134
1677060688,1.033,0.13
1677060688,1.038,0.126
1677060688,1.036,0.13
1677060688,1.038,0.131
1677060688,1.038,0.12
1677060688,1.038,0.126
1677060688,1.036,0.13
1677060688,1.038,0.117
1677060688,1.036,0.13
1677060688,1.034,0.135
1677060689,1.036,0.128
1677060689,1.035,0.13
1677060689,1.038,0.128
1677060689,1.037,0.123
1677060689,1.034,0.128
1677060689,1.036,0.124
1677060689,1.037,0.132
1677060689,1.033,0.124
1677060689,1.038,0.132
1677060689,1.035,0.131
1677060689,1.039,0.123
1677060689,1.035,0.116
1677060689,1.037,0.123
1677060689,1.036,0.119
1677060689,1.04,0.131
1677060689,1.038,0.125
1677060689,1.036,0.131
1677060689,1.036,0.116
1677060689,1.037,0.122
1677060689,1.035,0.129
1677060690,1.035,0.12
1677060690,1.039,0.127
1677060690,1.04,0.131
1677060690,1.04,0.127
1677060690,1.036,0.128
1677060690,1.04,0.127
1677060690,1.037,0.128
1677060690,1.04,0.122
1677060690,1.038,0.124
1677060690,1.039,0.129
1677060690,1.041,0.126
1677060690,1.037,0.123
1677060690,1.037,0.13
1677060690,1.035,0.125
1677060690,1.038,0.132
1677060690,1.038,0.124
1677060690,1.037,0.133
1677060690,1.039,0.131
1677060690,1.038,0.116
1677060690,1.037,0.129
1677060691,1.035,0.131
1677060691,1.04,0.121
1677060691,1.036,0.126
1677060691,1.039,0.128
1677060691,1.041,0.122
1677060691,1.038,0.127
1677060691,1.041,0.125
1677060691,1.038,0.122
1677060691,1.036,0.127
1677060691,1.037,0.117
1677060691,1.036,0.125
1677060691,1.035,0.122
1677060691,1.037,0.126
1677060691,1.038,0.125
1677060691,1.037,0.122
1677060691,1.032,0.129
1677060691,1.038,0.135
1677060691,1.038,0.132
1677060691,1.035,0.117
1677060691,1.035,0.127
1677060692,1.039,0.133
1677060692,1.035,0.126
1677060692,1.038,0.124
1677060692,1.037,0.116
1677060692,1.037,0.131
1677060692,1.037,0.122
1677060692,1.031,0.125
1677060692,1.039,0.117
1677060692,1.037,0.119
1677060692,1.038,0.132
1677060692,1.038,0.129
1677060692,1.034,0.123
1677060692,1.036,0.126
1677060692,1.037,0.124
1677060692,1.04,0.123
1677060692,1.033,0.128
1677060692,1.037,0.129
1677060692,1.036,0.13
1677060692,1.039,0.125
1677060692,1.038,0.126
1677060693,1.036,0.125
1677060693,1.038,0.123
1677060693,1.036,0.128
1677060693,1.038,0.122
1677060693,1.037,0.135
1677060693,1.037,0.123
1677060693,1.038,0.139
1677060693,1.035,0.129
1677060693,1.035,0.128
1677060693,1.037,0.127
1677060693,1.037,0.125
1677060693,1.038,0.124
1677060693,1.035,0.13
1677060693,1.037,0.124
1677060693,1.04,0.131
1677060693,1.037,0.128
1677060693,1.036,0.128
1677060693,1.038,0.122
1677060693,1.035,0.132
1677060693,1.034,0.127
1677060694,1.036,0.126
1677060694,1.036,0.127
1677060694,1.036,0.125
1677060694,1.035,0.134
1677060694,1.036,0.123
1677060694,1.036,0.123
1677060694,1.037,0.13
1677060694,1.034,0.129
1677060694,1.041,0.126
1677060694,1.039,0.129
1677060694,1.035,0.126
1677060694,1.035,0.122
1677060694,1.038,0.129
1677060694,1.036,0.125
1677060694,1.038,0.123
1677060694,1.038,0.13
1677060694,1.037,0.125
1677060694,1.038,0.129
1677060694,1.037,0.129
1677060694,1.039,0.122
1677060695,1.035,0.131
1677060695,1.035,0.129
1677060695,2.017,0.126
1677060695,2.473,0.126
1677060695,2.472,0.117
1677060695,2.471,0.124
1677060695,2.47,0.126
1677060695,2.475,0.119
1677060695,2.473,0.128
1677060695,2.475,0.126
1677060695,2.477,0.124
1677060695,2.473,0.124
1677060695,2.475,0.115
1677060695,2.475,0.127
1677060695,2.473,0.123
1677060695,1.729,0.127
1677060695,1.033,0.123
1677060695,1.036,0.123
1677060695,1.032,0.124
1677060695,1.034,0.131
1677060696,1.042,0.123
1677060696,1.035,0.131
1677060696,1.034,0.126
1677060696,1.037,0.124
1677060696,1.037,0.118
1677060696,1.039,0.124
1677060696,1.036,0.12
1677060696,1.037,0.126
1677060696,1.03,0.121
1677060696,1.033,0.12
1677060696,1.035,0.134
1677060696,1.036,0.127
1677060696,1.038,0.124
1677060696,1.037,0.132
1677060696,1.037,0.138
1677060696,1.035,0.12
1677060696,1.036,0.126
1677060696,1.034,0.119
1677060696,1.037,0.121
1677060696,1.036,0.114
1677060697,1.036,0.126
1677060697,1.039,0.131
1677060697,1.034,0.119
1677060697,1.039,0.125
1677060697,1.035,0.121
1677060697,1.035,4.48
1677060697,1.033,8.17
1677060697,1.037,8.177
1677060697,1.035,8.233
1677060697,1.035,8.234
1677060697,1.036,8.252
1677060697,1.034,8.227
1677060697,1.034,8.214
1677060697,1.034,8.236
1677060697,1.035,8.25
1677060697,1.036,8.175
1677060697,1.037,8.214
1677060697,1.036,8.249
1677060697,1.034,8.208
1677060697,1.036,2.724
1677060698,1.035,0.129
1677060698,1.037,0.123
1677060698,1.037,0.127
1677060698,1.035,0.124
1677060698,1.037,0.122
1677060698,1.037,0.117
1677060698,1.038,0.125
1677060698,1.038,0.13
1677060698,1.036,0.127
1677060698,1.037,0.134
1677060698,1.035,0.13
1677060698,1.039,0.138
1677060698,1.036,0.128
1677060698,1.037,0.127
1677060698,1.035,0.127
1677060698,1.038,0.129
1677060698,1.037,0.123
1677060698,1.036,0.13
1677060698,1.035,0.115
1677060698,1.036,0.128
1677060699,1.035,0.124
1677060699,1.04,0.132
1677060699,1.035,0.127
1677060699,1.036,0.135
1677060699,1.036,0.121
1677060699,1.037,0.125
1677060699,1.036,0.136
1677060699,1.033,0.13
1677060699,1.031,0.132
1677060699,1.036,0.124
1677060699,1.037,0.126
1677060699,1.036,0.128
1677060699,1.037,0.129
1677060699,1.035,0.133
1677060699,1.035,0.117
1677060699,1.034,0.119
1677060699,1.033,0.127
1677060699,1.034,0.134
1677060699,1.037,0.126
1677060699,1.033,0.122
1677060700,1.037,0.12
1677060700,1.037,0.127
1677060700,1.035,0.118
1677060700,1.036,0.128
1677060700,1.033,0.131
1677060700,1.036,0.138
1677060700,1.037,0.127
1677060700,1.037,0.129
1677060700,1.036,0.126
1677060700,1.037,0.124
1677060700,1.035,0.139
1677060700,1.037,0.129
1677060700,1.038,0.125
1677060700,1.037,0.13
1677060700,1.037,0.13
1677060700,1.038,0.122
1677060700,1.035,0.117
1677060700,1.032,0.132
1677060700,1.035,0.126
1677060700,1.036,0.125
1677060701,1.035,0.126
1677060701,1.035,0.127
1677060701,1.037,0.127
1677060701,1.032,0.125
1677060701,1.035,0.13
1677060701,1.034,0.136
1677060701,1.037,0.12
1677060701,1.035,0.128
1677060701,1.031,0.128
1677060701,1.036,0.121
1677060701,1.033,0.134
1677060701,1.037,0.127
1677060701,1.033,0.127
1677060701,1.037,0.129
1677060701,1.035,0.125
1677060701,1.034,0.133
1677060701,1.036,0.135
1677060701,1.036,0.125
1677060701,1.037,0.132
1677060701,1.036,0.126
1677060702,1.036,0.132
1677060702,1.035,0.127
1677060702,1.036,0.123
1677060702,1.036,0.122
1677060702,1.034,0.125
1677060702,1.034,0.127
1677060702,1.035,0.124
1677060702,1.036,0.119
1677060702,1.038,0.122
1677060702,1.037,0.13
1677060702,1.034,0.127
1677060702,1.034,0.125
1677060702,1.035,0.131
1677060702,1.034,0.13
1677060702,1.038,0.118
1677060702,1.037,0.128
1677060702,1.036,0.131
1677060702,1.035,0.131
1677060702,1.038,0.121
1677060702,1.035,0.125
1677060703,1.037,0.127
1677060703,1.034,0.127
1677060703,1.035,0.12
1677060703,1.035,0.119
1677060703,1.034,0.128
1677060703,1.033,0.126
1677060703,1.038,0.133
1677060703,1.037,0.122
1677060703,1.037,0.127
1677060703,1.037,0.122
1677060703,1.038,0.124
1677060703,1.036,0.133
1677060703,1.039,0.131
1677060703,1.035,0.126
1677060703,1.033,0.128
1677060703,1.034,0.127
1677060703,1.036,0.118
1677060703,1.034,0.128
1677060703,1.039,0.123
1677060703,1.034,0.128
1677060704,1.034,0.13
1677060704,1.038,0.119
1677060704,1.035,0.127
1677060704,1.039,0.126
1677060704,1.035,0.127
1677060704,1.039,0.131
1677060704,1.033,0.127
1677060704,1.036,0.127
1677060704,1.037,0.12
1677060704,1.036,0.117
1677060704,1.035,0.126
1677060704,1.037,0.127
1677060704,1.04,0.128
1677060704,1.037,0.136
1677060704,1.036,0.127
1677060704,1.036,0.123
1677060704,1.037,0.13
1677060704,1.035,0.119
1677060704,1.036,0.128
1677060704,1.033,0.13
1677060705,1.037,0.122
1677060705,1.039,0.126
1677060705,1.038,0.127
1677060705,1.037,0.133
1677060705,1.035,0.131
1677060705,1.037,0.121
1677060705,1.039,0.122
1677060705,1.032,0.119
1677060705,1.036,0.124
1677060705,1.035,0.119
1677060705,1.04,0.129
1677060705,1.035,0.128
1677060705,1.037,0.122
1677060705,1.035,0.129
1677060705,1.04,0.132
1677060705,1.033,0.121
1677060705,1.036,0.131
1677060705,1.031,0.131
1677060705,1.037,0.124
1677060705,1.037,0.132
1677060706,1.037,0.124
1677060706,1.035,0.126
1677060706,1.039,0.119
1677060706,1.036,0.124
1677060706,1.035,0.12
1677060706,1.037,0.12
1677060706,1.038,0.121
1677060706,1.036,0.123
1677060706,1.034,0.126
1677060706,1.036,0.119
1677060706,1.036,0.122
1677060706,1.038,0.131
1677060706,1.034,0.123
1677060706,1.033,0.121
1677060706,1.037,0.129
1677060706,1.034,0.129
1677060706,1.037,0.119
1677060706,1.033,0.124
1677060706,1.034,0.131
1677060706,1.038,0.115
1677060707,1.036,0.119
1677060707,1.037,0.121
1677060707,1.036,0.129
1677060707,1.036,0.121
1677060707,1.037,0.127
1677060707,1.038,0.126
1677060707,1.036,0.117
1677060707,1.034,0.128
1677060707,1.036,0.132
1677060707,1.037,0.135
1677060707,1.036,0.131
1677060707,1.037,0.125
1677060707,1.034,0.124
1677060707,1.038,0.124
1677060707,1.039,0.125
1677060707,1.033,0.13
1677060707,1.036,0.132
1677060707,1.031,0.116
1677060707,1.037,0.12
1677060707,1.037,0.127
1677060708,1.037,0.122
1677060708,1.036,0.131
1677060708,1.037,0.119
1677060708,1.038,0.127
1677060708,1.038,0.131
1677060708,1.034,0.132
1677060708,1.033,0.12
1677060708,1.034,0.129
1677060708,1.038,0.124
1677060708,1.034,0.119
1677060708,1.037,0.127
1677060708,1.037,0.123
1677060708,1.037,0.128
1677060708,1.035,0.13
1677060708,1.038,0.121
1677060708,1.036,0.119
1677060708,1.037,0.136
1677060708,1.036,0.124
1677060708,1.037,0.124
1677060708,1.032,0.123
1677060709,1.037,0.123
1677060709,1.034,0.133
1677060709,1.036,0.124
1677060709,1.036,0.122
1677060709,1.033,0.123
1677060709,1.033,0.124
1677060709,1.036,0.121
1677060709,1.034,0.119
1677060709,1.037,0.131
1677060709,1.039,0.12
1677060709,1.035,0.12
1677060709,1.033,0.133
1677060709,1.037,0.129
1677060709,1.037,0.117
1677060709,1.037,0.13
1677060709,1.036,0.123
1677060709,1.035,0.135
1677060709,1.037,0.128
1677060709,1.035,0.127
1677060709,1.036,0.125
1677060710,1.036,0.126
1677060710,1.038,0.126
1677060710,1.038,0.124
1677060710,1.033,0.127
1677060710,1.037,0.126
1677060710,1.033,0.121
1677060710,1.032,0.122
1677060710,1.037,0.132
1677060710,1.036,0.12
1677060710,1.035,0.129
1677060710,1.034,0.132
1677060710,1.034,0.13
1677060710,1.035,0.135
1677060710,1.036,0.133
1677060710,1.037,0.125
1677060710,1.036,0.123
1677060710,1.034,0.123
1677060710,1.034,0.132
1677060710,1.033,0.136
1677060710,1.036,0.117
1677060711,1.034,0.117
1677060711,1.036,0.124
1677060711,1.034,0.124
1677060711,1.034,0.124
1677060711,1.037,0.131
1677060711,1.038,0.125
1677060711,1.035,0.125
1677060711,1.034,0.126
1677060711,1.037,0.125
1677060711,1.035,0.13
1677060711,1.037,0.123
1677060711,1.037,0.131
1677060711,1.035,0.122
1677060711,1.037,0.127
1677060711,1.038,0.127
1677060711,1.036,0.131
1677060711,1.038,0.116
1677060711,1.036,0.131
1677060711,1.035,0.126
1677060711,1.034,0.13
1677060712,1.036,0.123
1677060712,1.033,0.126
1677060712,1.036,0.132
1677060712,1.038,0.117
1677060712,1.035,0.125
1677060712,1.037,0.129
1677060712,1.037,0.125
1677060712,1.037,0.13
1677060712,1.037,0.128
1677060712,1.037,0.126
1677060712,1.035,0.126
1677060712,1.038,0.129
1677060712,1.035,0.134
1677060712,1.034,0.13
1677060712,1.038,0.132
